vehicle_id,zone_id,t0_image,t1_image,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t0_orig_w,t0_orig_h,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,t1_orig_w,t1_orig_h,move_dist,diag0,diag1,diag_ratio,delta_min,move_ratio,stop,bbox_x1_640,bbox_y1_640,bbox_x2_640,bbox_y2_640,image_path,stop_bool,ok_all
853,c,0020_top_20250703_t0,0020_top_20250703_t1,74.0,118.0,115.0,240.0,41.0,122.0,506.0,284.0,538.0,406.0,32,122,3.5,110.802,109.836,0.991,8,0.032,Yes,506.0,284.0,538.0,406.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
854,c,0020_top_20250703_t0,0020_top_20250703_t1,175.0,251.0,217.0,370.0,42.0,119.0,406.0,161.0,439.0,275.0,33,114,7.433,109.202,103.73,0.95,8,0.068,Yes,406.0,161.0,439.0,275.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
855,c,0020_top_20250703_t0,0020_top_20250703_t1,244.0,253.0,287.0,374.0,43.0,121.0,339.0,157.0,373.0,274.0,34,117,7.071,111.4,105.119,0.944,8,0.063,Yes,339.0,157.0,373.0,274.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
856,c,0020_top_20250703_t0,0020_top_20250703_t1,10.0,119.0,46.0,226.0,36.0,107.0,574.0,312.0,599.0,401.0,25,89,7.018,96.4,82.098,0.852,8,0.073,Yes,574.0,312.0,599.0,401.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
857,c,0020_top_20250703_t0,0020_top_20250703_t1,204.0,252.0,251.0,374.0,47.0,122.0,372.0,154.0,407.0,276.0,35,122,10.607,115.256,109.554,0.951,8,0.092,Yes,372.0,154.0,407.0,276.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
858,c,0020_top_20250703_t0,0020_top_20250703_t1,0.0,124.0,16.0,221.0,16.0,97.0,601.0,309.0,626.0,394.0,25,85,19.609,73.79,79.63,1.079,8,0.266,Yes,601.0,309.0,626.0,394.0,D:\projects\illegal_parking_project\data\images\0020_top_20250703_t1.png,True,True
861,b,0020_top_20250707_t0,0020_top_20250707_t1,227.0,209.0,283.0,250.0,56.0,41.0,405.0,84.0,430.0,180.0,25,96,3.536,63.561,62.241,0.979,7,0.056,Yes,405.0,84.0,430.0,180.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
862,b,0020_top_20250707_t0,0020_top_20250707_t1,218.0,556.0,289.0,603.0,71.0,47.0,210.0,71.0,237.0,180.0,27,109,7.566,73.055,71.694,0.981,7,0.104,Yes,210.0,71.0,237.0,180.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
863,b,0020_top_20250707_t0,0020_top_20250707_t1,220.0,484.0,287.0,536.0,67.0,52.0,245.0,83.0,271.0,179.0,26,96,4.031,71.694,63.977,0.892,7,0.056,Yes,245.0,83.0,271.0,179.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
864,b,0020_top_20250707_t0,0020_top_20250707_t1,211.0,16.0,273.0,69.0,62.0,53.0,520.0,62.0,553.0,165.0,33,103,2.0,77.414,68.476,0.885,7,0.026,Yes,520.0,62.0,553.0,165.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
865,b,0020_top_20250707_t0,0020_top_20250707_t1,394.0,177.0,446.0,224.0,52.0,47.0,414.0,386.0,441.0,477.0,27,91,5.523,61.294,59.034,0.963,7,0.09,Yes,414.0,386.0,441.0,477.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
866,b,0020_top_20250707_t0,0020_top_20250707_t1,364.0,11.0,389.0,108.0,25.0,97.0,487.0,341.0,548.0,383.0,61,42,7.018,68.029,63.159,0.928,7,0.103,Yes,487.0,341.0,548.0,383.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
867,b,0020_top_20250707_t0,0020_top_20250707_t1,369.0,535.0,400.0,640.0,31.0,105.0,180.0,331.0,248.0,375.0,68,44,7.211,61.4,74.095,1.207,7,0.117,Yes,180.0,331.0,248.0,375.0,D:\projects\illegal_parking_project\data\images\0020_top_20250707_t1.jpg,True,True
871,c,0021_top_20250626_t0,0021_top_20250626_t1,392.0,142.0,434.0,305.0,42.0,163.0,200.0,303.0,243.0,469.0,43,166,6.946,100.419,108.19,1.077,7,0.069,Yes,200.0,303.0,243.0,469.0,D:\projects\illegal_parking_project\data\images\0021_top_20250626_t1.jpg,True,True
872,c,0022_top_20250626_t0,0022_top_20250626_t1,261.0,4.0,294.0,132.0,33.0,128.0,268.0,20.0,302.0,158.0,34,138,6.0,102.474,103.446,1.009,7,0.059,Yes,268.0,20.0,302.0,158.0,D:\projects\illegal_parking_project\data\images\0022_top_20250626_t1.jpg,True,True
873,c,0022_top_20250626_t0,0022_top_20250626_t1,183.0,28.0,215.0,147.0,32.0,119.0,185.0,39.0,217.0,164.0,32,125,1.581,95.525,94.154,0.986,7,0.017,Yes,185.0,39.0,217.0,164.0,D:\projects\illegal_parking_project\data\images\0022_top_20250626_t1.jpg,True,True
874,c,0022_top_20250626_t0,0022_top_20250626_t1,379.0,490.0,467.0,558.0,88.0,68.0,388.0,513.0,474.0,574.0,86,61,4.61,107.782,103.315,0.959,7,0.043,Yes,388.0,513.0,474.0,574.0,D:\projects\illegal_parking_project\data\images\0022_top_20250626_t1.jpg,True,True
875,c,0022_top_20250626_t0,0022_top_20250626_t1,70.0,24.0,104.0,152.0,34.0,128.0,72.0,39.0,109.0,163.0,37,124,5.385,101.789,96.835,0.951,7,0.053,Yes,72.0,39.0,109.0,163.0,D:\projects\illegal_parking_project\data\images\0022_top_20250626_t1.jpg,True,True
876,c,0022_top_20250626_t0,0022_top_20250626_t1,264.0,161.0,294.0,278.0,30.0,117.0,272.0,182.0,298.0,286.0,26,104,2.5,86.452,73.926,0.855,7,0.029,Yes,272.0,182.0,298.0,286.0,D:\projects\illegal_parking_project\data\images\0022_top_20250626_t1.jpg,True,True
880,c,0022_top_20250630_t0,0022_top_20250630_t1,285.0,440.0,325.0,488.0,40.0,48.0,290.0,472.0,328.0,521.0,38,49,19.704,105.0,107.564,1.024,6,0.188,Yes,290.0,472.0,328.0,521.0,D:\projects\illegal_parking_project\data\images\0022_top_20250630_t1.jpg,True,True
881,c,0022_top_20250630_t0,0022_top_20250630_t1,278.0,327.0,321.0,380.0,43.0,53.0,281.0,366.0,323.0,414.0,42,48,18.822,116.825,118.343,1.013,6,0.161,Yes,281.0,366.0,323.0,414.0,D:\projects\illegal_parking_project\data\images\0022_top_20250630_t1.jpg,True,True
882,c,0022_top_20250630_t0,0022_top_20250630_t1,252.0,76.0,276.0,163.0,24.0,87.0,264.0,133.0,283.0,211.0,19,78,6.5,126.57,127.941,1.011,6,0.051,Yes,264.0,133.0,283.0,211.0,D:\projects\illegal_parking_project\data\images\0022_top_20250630_t1.jpg,True,True
883,c,0022_top_20250630_t0,0022_top_20250630_t1,279.0,390.0,322.0,433.0,43.0,43.0,284.0,424.0,325.0,463.0,41,39,16.971,107.075,106.212,0.992,6,0.158,Yes,284.0,424.0,325.0,463.0,D:\projects\illegal_parking_project\data\images\0022_top_20250630_t1.jpg,True,True
888,b,0022_top_20250711_t0,0022_top_20250711_t1,435.0,509.0,575.0,555.0,140.0,46.0,435.0,509.0,575.0,555.0,140,46,12.54,81.271,96.385,1.186,8,0.154,Yes,435.0,509.0,575.0,555.0,D:\projects\illegal_parking_project\data\images\0022_top_20250711_t1.png,True,True
889,b,0022_top_20250711_t0,0022_top_20250711_t1,463.0,197.0,606.0,247.0,143.0,50.0,463.0,197.0,606.0,247.0,143,50,3.162,84.758,104.403,1.232,8,0.037,Yes,463.0,197.0,606.0,247.0,D:\projects\illegal_parking_project\data\images\0022_top_20250711_t1.png,True,True
890,b,0022_top_20250711_t0,0022_top_20250711_t1,445.0,502.0,598.0,552.0,153.0,50.0,445.0,502.0,598.0,552.0,153,50,16.0,89.493,107.541,1.202,8,0.179,Yes,445.0,502.0,598.0,552.0,D:\projects\illegal_parking_project\data\images\0022_top_20250711_t1.png,True,True
891,b,0022_top_20250711_t0,0022_top_20250711_t1,428.0,271.0,576.0,315.0,148.0,44.0,428.0,271.0,576.0,315.0,148,44,4.031,86.683,100.305,1.157,8,0.047,Yes,428.0,271.0,576.0,315.0,D:\projects\illegal_parking_project\data\images\0022_top_20250711_t1.png,True,True
897,b,0023_top_20250711_t0,0023_top_20250711_t1,206.0,58.0,307.0,109.0,101.0,51.0,206.0,58.0,307.0,109.0,101,51,2.121,90.802,94.81,1.044,9,0.023,Yes,206.0,58.0,307.0,109.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
898,b,0023_top_20250711_t0,0023_top_20250711_t1,446.0,0.0,605.0,68.0,159.0,68.0,446.0,0.0,605.0,68.0,159,68,16.978,174.244,139.205,0.799,9,0.097,Yes,446.0,0.0,605.0,68.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
899,b,0023_top_20250711_t0,0023_top_20250711_t1,47.0,131.0,196.0,199.0,149.0,68.0,47.0,131.0,196.0,199.0,149,68,21.541,115.879,137.084,1.183,9,0.186,Yes,47.0,131.0,196.0,199.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
900,b,0023_top_20250711_t0,0023_top_20250711_t1,426.0,159.0,589.0,223.0,163.0,64.0,426.0,159.0,589.0,223.0,163,64,7.382,147.054,135.385,0.921,9,0.05,Yes,426.0,159.0,589.0,223.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
901,b,0023_top_20250711_t0,0023_top_20250711_t1,416.0,256.0,593.0,317.0,177.0,61.0,416.0,256.0,593.0,317.0,177,61,3.041,146.014,140.801,0.964,9,0.021,Yes,416.0,256.0,593.0,317.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
902,b,0023_top_20250711_t0,0023_top_20250711_t1,430.0,305.0,593.0,373.0,163.0,68.0,430.0,305.0,593.0,373.0,163,68,3.808,132.004,130.388,0.988,9,0.029,Yes,430.0,305.0,593.0,373.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
903,b,0023_top_20250711_t0,0023_top_20250711_t1,462.0,245.0,640.0,310.0,178.0,65.0,462.0,245.0,640.0,310.0,178,65,7.616,153.769,142.804,0.929,9,0.05,Yes,462.0,245.0,640.0,310.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
904,b,0023_top_20250711_t0,0023_top_20250711_t1,462.0,321.0,640.0,386.0,178.0,65.0,462.0,321.0,640.0,386.0,178,65,3.606,145.279,140.577,0.968,9,0.025,Yes,462.0,321.0,640.0,386.0,D:\projects\illegal_parking_project\data\images\0023_top_20250711_t1.png,True,True
910,b,0024_top_20250711_t0,0024_top_20250711_t1,144.0,49.0,263.0,107.0,119.0,58.0,144.0,49.0,263.0,107.0,119,58,1.803,83.187,82.298,0.989,9,0.022,Yes,144.0,49.0,263.0,107.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
911,b,0024_top_20250711_t0,0024_top_20250711_t1,130.0,562.0,269.0,614.0,139.0,52.0,130.0,562.0,269.0,614.0,139,52,1.803,92.849,91.924,0.99,9,0.019,Yes,130.0,562.0,269.0,614.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
912,b,0024_top_20250711_t0,0024_top_20250711_t1,413.0,262.0,585.0,334.0,172.0,72.0,413.0,262.0,585.0,334.0,172,72,0.5,116.778,116.362,0.996,9,0.004,Yes,413.0,262.0,585.0,334.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
913,b,0024_top_20250711_t0,0024_top_20250711_t1,404.0,332.0,592.0,401.0,188.0,69.0,404.0,332.0,592.0,401.0,188,69,0.5,125.16,124.234,0.993,9,0.004,Yes,404.0,332.0,592.0,401.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
914,b,0024_top_20250711_t0,0024_top_20250711_t1,29.0,245.0,204.0,316.0,175.0,71.0,29.0,245.0,204.0,316.0,175,71,2.062,119.101,116.867,0.981,9,0.017,Yes,29.0,245.0,204.0,316.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
915,b,0024_top_20250711_t0,0024_top_20250711_t1,398.0,338.0,538.0,408.0,140.0,70.0,398.0,338.0,538.0,408.0,140,70,0.0,98.412,98.412,1.0,9,0.0,Yes,398.0,338.0,538.0,408.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
916,b,0024_top_20250711_t0,0024_top_20250711_t1,140.0,331.0,283.0,387.0,143.0,56.0,140.0,331.0,283.0,387.0,143,56,1.581,95.854,94.541,0.986,9,0.016,Yes,140.0,331.0,283.0,387.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
917,b,0024_top_20250711_t0,0024_top_20250711_t1,35.0,464.0,205.0,528.0,170.0,64.0,35.0,464.0,205.0,528.0,170,64,1.581,113.846,112.539,0.989,9,0.014,Yes,35.0,464.0,205.0,528.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
918,b,0024_top_20250711_t0,0024_top_20250711_t1,52.0,2.0,196.0,64.0,144.0,62.0,52.0,2.0,196.0,64.0,144,62,2.828,97.99,97.99,1.0,9,0.029,Yes,52.0,2.0,196.0,64.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
919,b,0024_top_20250711_t0,0024_top_20250711_t1,19.0,159.0,207.0,221.0,188.0,62.0,19.0,159.0,207.0,221.0,188,62,1.803,123.369,122.43,0.992,9,0.015,Yes,19.0,159.0,207.0,221.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
920,b,0024_top_20250711_t0,0024_top_20250711_t1,0.0,245.0,155.0,314.0,155.0,69.0,0.0,245.0,155.0,314.0,155,69,1.803,106.452,105.551,0.992,9,0.017,Yes,0.0,245.0,155.0,314.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
921,b,0024_top_20250711_t0,0024_top_20250711_t1,0.0,34.0,143.0,103.0,143.0,69.0,0.0,34.0,143.0,103.0,143,69,3.202,99.73,98.838,0.991,9,0.032,Yes,0.0,34.0,143.0,103.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
922,b,0024_top_20250711_t0,0024_top_20250711_t1,453.0,0.0,615.0,59.0,162.0,59.0,453.0,0.0,615.0,59.0,162,59,2.062,107.703,106.775,0.991,9,0.019,Yes,453.0,0.0,615.0,59.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
923,b,0024_top_20250711_t0,0024_top_20250711_t1,453.0,583.0,581.0,631.0,128.0,48.0,453.0,583.0,581.0,631.0,128,48,1.118,85.235,84.309,0.989,9,0.013,Yes,453.0,583.0,581.0,631.0,D:\projects\illegal_parking_project\data\images\0024_top_20250711_t1.png,True,True
924,c,0025_top_20250626_t0,0025_top_20250626_t1,469.0,527.0,539.0,576.0,70.0,49.0,494.0,86.0,571.0,138.0,77,52,4.123,106.438,99.282,0.933,7,0.039,Yes,494.0,86.0,571.0,138.0,D:\projects\illegal_parking_project\data\images\0025_top_20250626_t1.jpg,True,True
926,d,0025_top_20250630_t0,0025_top_20250630_t1,233.0,514.0,272.0,572.0,39.0,58.0,127.0,210.0,200.0,486.0,73,276,8.544,106.151,84.971,0.8,6,0.08,Yes,127.0,210.0,200.0,486.0,D:\projects\illegal_parking_project\data\images\0025_top_20250630_t1.jpg,True,True
927,d,0025_top_20250630_t0,0025_top_20250630_t1,269.0,396.0,307.0,450.0,38.0,54.0,377.0,124.0,441.0,363.0,64,239,7.81,111.866,90.785,0.812,6,0.07,Yes,377.0,124.0,441.0,363.0,D:\projects\illegal_parking_project\data\images\0025_top_20250630_t1.jpg,True,True
928,c,0026_top_20250623_t0,0026_top_20250623_t1,299.0,253.0,332.0,369.0,33.0,116.0,297.0,218.0,332.0,333.0,35,115,5.831,98.27,104.848,1.067,7,0.059,Yes,297.0,218.0,332.0,333.0,D:\projects\illegal_parking_project\data\images\0026_top_20250623_t1.jpg,True,True
929,c,0026_top_20250623_t0,0026_top_20250623_t1,264.0,391.0,297.0,503.0,33.0,112.0,259.0,357.0,293.0,469.0,34,112,13.829,90.427,101.242,1.12,7,0.153,Yes,259.0,357.0,293.0,469.0,D:\projects\illegal_parking_project\data\images\0026_top_20250623_t1.jpg,True,True
957,d,0027_top_20250709_t0,0027_top_20250709_t1,159.0,317.0,215.0,381.0,56.0,64.0,159.0,317.0,215.0,381.0,56,64,5.0,105.646,119.017,1.127,6,0.047,Yes,159.0,317.0,215.0,381.0,D:\projects\illegal_parking_project\data\images\0027_top_20250709_t1.jpg,True,True
958,c,0028_top_20250704_t0,0028_top_20250704_t1,320.0,116.0,375.0,268.0,55.0,152.0,320.0,116.0,375.0,268.0,55,152,1.803,112.071,109.0,0.973,14,0.016,Yes,320.0,116.0,375.0,268.0,D:\projects\illegal_parking_project\data\images\0028_top_20250704_t1.jpg,True,True
959,b,0028_top_20250707_t0,0028_top_20250707_t1,492.0,188.0,575.0,248.0,83.0,60.0,491.0,191.0,571.0,250.0,80,59,1.803,128.129,125.539,0.98,7,0.014,Yes,491.0,191.0,571.0,250.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
960,b,0028_top_20250707_t0,0028_top_20250707_t1,232.0,419.0,315.0,499.0,83.0,80.0,232.0,422.0,316.0,502.0,84,80,3.64,123.146,126.491,1.027,7,0.03,Yes,232.0,422.0,316.0,502.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
961,b,0028_top_20250707_t0,0028_top_20250707_t1,334.0,432.0,435.0,517.0,101.0,85.0,334.0,438.0,433.0,520.0,99,82,4.61,144.062,142.888,0.992,7,0.032,Yes,334.0,438.0,433.0,520.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
962,b,0028_top_20250707_t0,0028_top_20250707_t1,491.0,111.0,572.0,170.0,81.0,59.0,491.0,118.0,573.0,175.0,82,57,2.121,130.0,130.361,1.003,7,0.016,Yes,491.0,118.0,573.0,175.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
963,b,0028_top_20250707_t0,0028_top_20250707_t1,21.0,146.0,65.0,291.0,44.0,145.0,22.0,150.0,67.0,296.0,45,146,11.885,133.765,135.204,1.011,7,0.089,Yes,22.0,150.0,67.0,296.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
964,b,0028_top_20250707_t0,0028_top_20250707_t1,154.0,90.0,202.0,229.0,48.0,139.0,155.0,95.0,202.0,236.0,47,141,6.5,139.23,138.975,0.998,7,0.047,Yes,155.0,95.0,202.0,236.0,D:\projects\illegal_parking_project\data\images\0028_top_20250707_t1.png,True,True
965,d,0028_top_20250709_t0,0028_top_20250709_t1,253.0,399.0,297.0,564.0,44.0,165.0,372.0,229.0,390.0,289.0,18,60,2.062,79.259,82.855,1.045,8,0.026,Yes,372.0,229.0,390.0,289.0,D:\projects\illegal_parking_project\data\images\0028_top_20250709_t1.png,True,True
966,d,0028_top_20250709_t0,0028_top_20250709_t1,166.0,397.0,208.0,568.0,42.0,171.0,403.0,226.0,421.0,293.0,18,67,2.236,82.855,89.894,1.085,8,0.027,Yes,403.0,226.0,421.0,293.0,D:\projects\illegal_parking_project\data\images\0028_top_20250709_t1.png,True,True
967,d,0028_top_20250709_t0,0028_top_20250709_t1,69.0,386.0,116.0,546.0,47.0,160.0,435.0,232.0,456.0,296.0,21,64,1.803,83.235,90.736,1.09,8,0.022,Yes,435.0,232.0,456.0,296.0,D:\projects\illegal_parking_project\data\images\0028_top_20250709_t1.png,True,True
975,d,0029_top_20250704_t0,0029_top_20250704_t1,284.0,396.0,312.0,447.0,28.0,51.0,285.0,391.0,314.0,441.0,29,50,13.01,138.033,132.28,0.958,10,0.094,Yes,285.0,391.0,314.0,441.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
976,d,0029_top_20250704_t0,0029_top_20250704_t1,374.0,220.0,407.0,268.0,33.0,48.0,374.0,217.0,407.0,263.0,33,46,20.025,155.666,123.434,0.793,10,0.129,Yes,374.0,217.0,407.0,263.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
977,d,0029_top_20250704_t0,0029_top_20250704_t1,345.0,275.0,375.0,323.0,30.0,48.0,328.0,298.0,363.0,343.0,35,45,44.947,145.041,134.826,0.93,10,0.31,Yes,328.0,298.0,363.0,343.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
978,d,0029_top_20250704_t0,0029_top_20250704_t1,317.0,333.0,347.0,376.0,30.0,43.0,319.0,325.0,348.0,371.0,29,46,18.344,135.281,122.919,0.909,10,0.136,Yes,319.0,325.0,348.0,371.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
979,d,0029_top_20250704_t0,0029_top_20250704_t1,327.0,306.0,357.0,347.0,30.0,41.0,327.0,302.0,356.0,341.0,29,39,12.748,133.869,115.624,0.864,10,0.095,Yes,327.0,302.0,356.0,341.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
980,d,0029_top_20250704_t0,0029_top_20250704_t1,362.0,239.0,386.0,280.0,24.0,41.0,362.0,234.0,390.0,278.0,28,44,10.124,121.655,113.569,0.934,10,0.083,Yes,362.0,234.0,390.0,278.0,D:\projects\illegal_parking_project\data\images\0029_top_20250704_t1.png,True,True
991,b,0029_top_20250707_t0,0029_top_20250707_t1,481.0,359.0,528.0,549.0,47.0,190.0,485.0,353.0,532.0,550.0,47,197,7.566,134.034,143.694,1.072,12,0.056,Yes,485.0,353.0,532.0,550.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
992,b,0029_top_20250707_t0,0029_top_20250707_t1,267.0,64.0,318.0,235.0,51.0,171.0,273.0,65.0,322.0,234.0,49,169,2.121,125.252,124.201,0.992,12,0.017,Yes,273.0,65.0,322.0,234.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
993,b,0029_top_20250707_t0,0029_top_20250707_t1,469.0,115.0,515.0,319.0,46.0,204.0,472.0,116.0,522.0,320.0,50,204,5.701,137.306,147.054,1.071,12,0.042,Yes,472.0,116.0,522.0,320.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
994,b,0029_top_20250707_t0,0029_top_20250707_t1,201.0,71.0,248.0,242.0,47.0,171.0,205.0,67.0,253.0,240.0,48,173,2.693,122.613,123.6,1.008,12,0.022,Yes,205.0,67.0,253.0,240.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
995,b,0029_top_20250707_t0,0029_top_20250707_t1,479.0,600.0,529.0,639.0,50.0,39.0,483.0,604.0,533.0,639.0,50,35,12.093,63.008,63.82,1.013,12,0.192,Yes,483.0,604.0,533.0,639.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
996,b,0029_top_20250707_t0,0029_top_20250707_t1,238.0,597.0,296.0,639.0,58.0,42.0,226.0,602.0,300.0,639.0,74,37,5.408,73.498,83.217,1.132,12,0.074,Yes,226.0,602.0,300.0,639.0,D:\projects\illegal_parking_project\data\images\0029_top_20250707_t1.png,True,True
997,c,0034_top_20250704_t0,0034_top_20250704_t1,318.0,470.0,361.0,620.0,43.0,150.0,318.0,470.0,361.0,620.0,43,150,20.5,124.403,100.125,0.805,10,0.165,Yes,318.0,470.0,361.0,620.0,D:\projects\illegal_parking_project\data\images\0034_top_20250704_t1.jpg,True,True
998,c,0034_top_20250704_t0,0034_top_20250704_t1,298.0,118.0,351.0,241.0,53.0,123.0,298.0,118.0,351.0,241.0,53,123,6.708,116.932,129.449,1.107,10,0.057,Yes,298.0,118.0,351.0,241.0,D:\projects\illegal_parking_project\data\images\0034_top_20250704_t1.jpg,True,True
999,d,0037_top_20250703_t0,0037_top_20250703_t1,443.0,205.0,522.0,268.0,79.0,63.0,443.0,205.0,522.0,268.0,79,63,22.472,77.698,105.646,1.36,6,0.289,Yes,443.0,205.0,522.0,268.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,True,True
1000,d,0037_top_20250703_t0,0037_top_20250703_t1,133.0,291.0,176.0,426.0,43.0,135.0,133.0,291.0,176.0,426.0,43,135,22.522,98.234,139.989,1.425,6,0.229,Yes,133.0,291.0,176.0,426.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,True,True
1001,d,0037_top_20250703_t0,0037_top_20250703_t1,442.0,285.0,523.0,341.0,81.0,56.0,442.0,285.0,523.0,341.0,81,56,12.369,78.39,101.828,1.299,6,0.158,Yes,442.0,285.0,523.0,341.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,True,True
1002,d,0037_top_20250703_t0,0037_top_20250703_t1,208.0,288.0,252.0,420.0,44.0,132.0,208.0,288.0,252.0,420.0,44,132,23.049,93.408,137.295,1.47,6,0.247,Yes,208.0,288.0,252.0,420.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,True,True
1003,d,0037_top_20250703_t0,0037_top_20250703_t1,398.0,262.0,441.0,398.0,43.0,136.0,398.0,262.0,441.0,398.0,43,136,16.279,85.755,140.89,1.643,6,0.19,No,398.0,262.0,441.0,398.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,False,False
1004,d,0037_top_20250703_t0,0037_top_20250703_t1,362.0,269.0,404.0,406.0,42.0,137.0,362.0,269.0,404.0,406.0,42,137,19.164,86.822,141.792,1.633,6,0.221,No,362.0,269.0,404.0,406.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,False,False
1005,d,0037_top_20250703_t0,0037_top_20250703_t1,321.0,277.0,362.0,409.0,41.0,132.0,321.0,277.0,362.0,409.0,41,132,20.402,86.533,135.989,1.572,6,0.236,No,321.0,277.0,362.0,409.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,False,False
1006,d,0037_top_20250703_t0,0037_top_20250703_t1,279.0,290.0,320.0,423.0,41.0,133.0,279.0,290.0,320.0,423.0,41,133,24.668,88.482,137.321,1.552,6,0.279,No,279.0,290.0,320.0,423.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,False,False
1007,d,0037_top_20250703_t0,0037_top_20250703_t1,89.0,300.0,129.0,433.0,40.0,133.0,89.0,300.0,129.0,433.0,40,133,25.622,97.453,135.989,1.395,6,0.263,Yes,89.0,300.0,129.0,433.0,D:\projects\illegal_parking_project\data\images\0037_top_20250703_t1.jpg,True,True
1008,d,0038_top_20250703_t0,0038_top_20250703_t1,444.0,293.0,507.0,334.0,63.0,41.0,444.0,293.0,507.0,334.0,63,41,8.322,77.389,73.824,0.954,8,0.108,Yes,444.0,293.0,507.0,334.0,D:\projects\illegal_parking_project\data\images\0038_top_20250703_t1.jpg,True,True
1009,d,0038_top_20250703_t0,0038_top_20250703_t1,442.0,355.0,505.0,394.0,63.0,39.0,442.0,355.0,505.0,394.0,63,39,7.433,76.968,72.45,0.941,8,0.097,Yes,442.0,355.0,505.0,394.0,D:\projects\illegal_parking_project\data\images\0038_top_20250703_t1.jpg,True,True
